Date,Open,High,Low,Close,Adj Close,Volume,LOG_ADJ_CLOSE,zScore,mean,stdev,LB,UB,UpperEntryZscore,LowerEntryZscore,long_entry,long_exit,num_units_long,short_entry,short_exit,num_units_short,stance,pct_rets,syst_rets,syst_cum_rets,market_cum_rets,profits,losses,Det_Adj_Close,Det_pct_rets,Det_syst_rets
2001-09-26,102.3499984741211,102.4000015258789,100.43000030517578,101.38999938964844,66.33241271972656,18587500,4.194678657362987,-1.2646269700550803,4.276917527749479,0.06503014116716975,4.244402457165894,4.309432598333064,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.0035384878460036884,-0.0035384878460036884,0.9576314155267499,0.7110330844673388,0.0,-0.0035384878460036884,82.80716445406473,-0.003226475662550345,-0.003226475662550345
2001-09-27,101.25,102.29000091552734,100.0,102.2699966430664,66.90817260742188,20536800,4.203321121218986,-1.0452015203528287,4.271124898363282,0.0648714872911853,4.238689154717689,4.303560642008875,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.00867991776702082,0.00867991776702082,0.965943577464638,0.7172047931701465,0.00867991776702082,0.0,83.35043414277973,0.006560660448847585,0.006560660448847585
2001-09-28,102.9800033569336,109.62000274658205,102.5,104.44000244140624,68.32781219482422,21687200,4.2243168900571195,-0.6616662753406224,4.266817809736449,0.06423316596791986,4.234701226752489,4.298934392720409,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.02121773069086733,0.02121773069086733,0.9864387081538557,0.7324222513218299,0.02121773069086733,0.0,84.73758353120176,0.0166423774835514,0.0166423774835514
2001-10-01,103.9000015258789,104.31999969482422,102.83000183105467,104.2699966430664,68.21659851074219,20457400,4.2226879151602335,-0.6264842260586899,4.262077242462103,0.06287361383330328,4.230640435545451,4.293514049378755,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.0016276488374152218,-0.0016276488374152218,0.9848331323373477,0.731230125095969,0.0,-0.0016276488374152218,84.59387964813942,-0.0016958694958468987,-0.0016958694958468987
2001-10-02,104.0,105.58000183105467,103.6500015258789,105.58000183105467,69.07363891601562,19833100,4.235173166178366,-0.3782907128227174,4.2585243159741575,0.06172805465286423,4.2276602886477255,4.2893883433005895,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,0.012563517149546496,0.012563517149546496,0.9972061002849095,0.7404169473128771,0.012563517149546496,0.0,85.41842985443255,0.009747161493511907,0.009747161493511907
2001-10-03,104.5999984741211,107.87999725341795,104.3499984741211,107.3499984741211,70.23160552978516,32045800,4.2517984309346115,-0.057401340238856985,4.255224103633977,0.05967931558933528,4.2253844458393095,4.285063761428645,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,0.016764233533106094,0.016764233533106094,1.0139234962307238,0.7528294699294997,0.016764233533106094,0.0,86.54390626922176,0.013176037263939656,0.013176037263939656
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140624,70.2905044555664,32674100,4.252636717937796,0.00930125511725465,4.252101242620334,0.057570221514369024,4.223316131863149,4.280886353377519,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.0008386384639358846,0.0008386384639358846,1.0147738114741511,0.753460821679767,0.0008386384639358846,0.0,86.5703149960227,0.0003051483107173956,0.0003051483107173956
2001-10-05,107.25,107.62000274658205,105.5199966430664,107.2300033569336,70.15313720703125,29796100,4.250680526960204,0.04842032060682757,4.248078436558623,0.053739635941503,4.221208618587871,4.274948254529374,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,-0.00195427888303166,-0.0,1.0147738114741511,0.7519883491067666,-0.0,0.0,86.40045754850723,-0.0019620749621076503,-0.0
2001-10-08,106.2699966430664,107.3000030517578,105.87000274658205,106.52999877929688,69.69512176513672,12970300,4.244130326294703,0.001955698782987157,4.244032972882915,0.04977934876012532,4.2191432985028525,4.268922647262978,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,-0.006528794864053858,-0.0,1.0147738114741511,0.74707877143529,-0.0,0.0,85.90995190763239,-0.005677118556918085,-0.0
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,69.3222427368164,15976300,4.238765817711473,-0.03440071370688724,4.2403621430770775,0.046403844385508757,4.217160220884323,4.263564065269832,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.005350145302520099,-0.0,1.0147738114741511,0.743081791455683,-0.0,0.0,85.50458268033177,-0.004718536308068997,-0.0
2001-10-10,105.8000030517578,108.5500030517578,105.5199966430664,108.31999969482422,70.86621856689453,19987400,4.260793854080911,0.5259351430164549,4.237930876724839,0.043471096502401135,4.216195328473638,4.259666424976039,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.022272444876601398,0.0,1.0147738114741511,0.759632039694686,0.0,0.0,87.01606831142958,0.017677247040064122,0.0
2001-10-11,108.9499969482422,110.3000030517578,108.9499969482422,110.0,71.96537780761719,23006300,4.276185139580895,0.9319769892124428,4.23689130990993,0.04216180241120582,4.215810408704327,4.257972211115533,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.015510341357992726,0.0,1.0147738114741511,0.7714141919368188,0.0,0.0,88.08273735317192,0.012258299673167798,0.0
2001-10-12,109.1500015258789,109.88999938964844,107.3000030517578,109.5,71.63821411132812,31360500,4.271628648229193,0.9045805073022012,4.235377556956808,0.04007503033698871,4.2153400417883145,4.255415072125302,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.004546126293725005,-0.0,1.0147738114741511,0.7679072455955023,-0.0,0.0,87.72308345790255,-0.004083137128530934,-0.0
2001-10-15,108.62999725341795,109.4499969482422,108.05999755859376,109.3000030517578,71.50737762451172,16873000,4.269800627936509,0.9348474690710528,4.234047319000468,0.03824507218441587,4.21492478290826,4.253169855092676,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0018263504812261523,-0.0,1.0147738114741511,0.7665047778279719,-0.0,0.0,87.55975677210583,-0.0018618438768753208,-0.0
2001-10-16,109.8000030517578,110.61000061035156,108.9499969482422,109.98999786376952,71.95878601074219,15877100,4.276093538605704,1.1887669647499848,4.2328701447826855,0.03635985445819433,4.2146902175535885,4.2510500720117825,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006312752630935977,0.0,1.0147738114741511,0.7713435328808304,0.0,0.0,87.97867495935598,0.0047843690148715945,0.0
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,70.42790985107422,28542300,4.254589631347962,0.6423035055505915,4.231877135885178,0.03536100187296115,4.2141966349486975,4.249557636821658,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.021274346671710607,-0.0,1.0147738114741511,0.7549337031593416,-0.0,0.0,86.4153086007077,-0.017769832966574212,-0.0
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894533,70.27742767333984,16510000,4.25245066152982,0.5952865695541729,4.231545798286942,0.035117310404859506,4.213987143084513,4.249104453489371,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.002136683852361689,-0.0,1.0147738114741511,0.7533206485061975,-0.0,0.0,86.23233622399303,-0.0021173606815445044,-0.0
2001-10-19,107.0,107.91000366210938,106.01000213623048,107.3499984741211,70.23160552978516,21912500,4.2517984309346115,0.6145735031742102,4.2307019962641865,0.034326951229534025,4.213538520649419,4.247865471878954,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.000652017939069651,-0.0,1.0147738114741511,0.7528294699294998,-0.0,0.0,86.15402388145802,-0.0009081551766334341,-0.0
2001-10-22,107.3000030517578,109.56999969482422,107.20999908447266,109.47000122070312,71.61859893798828,17540600,4.271354801938117,1.0964964618235054,4.232786975710646,0.03517368962899478,4.215200130896149,4.250373820525144,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.019748849506436277,0.0,1.0147738114741511,0.7676969858351477,0.0,0.0,87.50852709068084,0.01572187981708817,0.0
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341795,108.91000366210938,71.25222778320312,22062500,4.266226085792629,0.8831929835888769,4.234762786819249,0.035624489276995776,4.216950542180751,4.252575031457747,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.005115586736098853,-0.0,1.0147738114741511,0.7637697653170664,-0.0,0.0,87.10966573691536,-0.0045579712860686385,-0.0
2001-10-24,108.9800033569336,109.4499969482422,108.22000122070312,108.62000274658205,71.0624771118164,16065200,4.263559449425446,0.7430410763092523,4.237447492115007,0.035142010506524664,4.219876486861745,4.255018497368269,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.002663084050705994,-0.0,1.0147738114741511,0.7617357822366391,-0.0,0.0,86.88742486654834,-0.0025512768128191266,-0.0
2001-10-25,107.4499969482422,110.5999984741211,106.73999786376952,110.56999969482422,72.33824920654297,27467900,4.281353023943859,1.1997452201405416,4.242135791684513,0.03268796707917019,4.225791808144928,4.258479775224098,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.017952823298280785,0.0,1.0147738114741511,0.7754110901351112,0.0,0.0,88.13070676229458,0.014309112022318656,0.0
2001-10-26,109.9499969482422,111.79000091552734,109.66999816894533,110.31999969482422,72.17472839355469,18623300,4.2790899623767595,1.1502650064594448,4.247167479843562,0.027752285215957042,4.233291337235584,4.261043622451541,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0022605027738698833,-0.0,1.0147738114741511,0.7736582712149713,-0.0,0.0,87.934695750326,-0.0022240944067004782,-0.0
2001-10-29,110.16000366210938,110.5500030517578,107.4499969482422,107.4499969482422,70.29704284667969,18727500,4.252729733162024,0.11936689143907991,4.249762663166627,0.024856725006625894,4.237334300663314,4.26219102566994,0.5,-0.5,False,True,0.0,False,False,-1.0,0.0,-0.026015831145721084,-0.0,1.0147738114741511,0.7535309082665522,-0.0,0.0,86.02452000447067,-0.021722662818768494,-0.0
2001-10-30,107.3499984741211,107.6999969482422,105.55999755859376,106.16000366210938,69.45307159423828,26178600,4.240651295641187,-0.47972042783960406,4.251459778173684,0.022530794823920425,4.240194380761724,4.262725175585644,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.012005785994186656,-0.0,1.0147738114741511,0.7444841774418989,-0.0,0.0,85.14805855304897,-0.010188507316008911,-0.0
2001-10-31,106.9000015258789,107.86000061035156,105.8000030517578,105.8000030517578,69.21758270263672,28124200,4.23725491564764,-0.8174737485231955,4.25316282850507,0.019459845513289276,4.243432905748426,4.262892751261715,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.0033906188192416573,-0.0,1.0147738114741511,0.7419599153792368,-0.0,0.0,84.88007946246708,-0.0031472131618236797,-0.0
2001-11-01,106.5999984741211,109.01000213623048,105.6999969482422,108.51000213623048,70.99052429199219,29806800,4.262546407458481,0.4245407929975216,4.25553183995465,0.016522717297207758,4.247270481306046,4.2637931986032545,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.025614035049044435,0.025614035049044435,1.0407662634481023,0.7609645026567465,0.025614035049044435,0.0,86.62053085284225,0.0205048275331172,0.0205048275331172
2001-11-02,108.44000244140624,109.37999725341795,107.87000274658205,109.25,71.47467041015625,17575900,4.26934312693725,0.7801975548494983,4.257332889429856,0.01539384151198868,4.249635968673862,4.26502981018585,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006819869595168981,0.0,1.0407662634481023,0.7661541813314181,0.0,0.0,87.072186772026,0.005214190154884396,0.0
2001-11-05,110.12000274658205,111.08999633789062,109.9499969482422,110.68000030517578,72.41019439697266,15929500,4.282347096067373,1.5723707445198767,4.259719256666141,0.014390905885330142,4.252523803723476,4.266914709608806,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.013088888433453653,0.0,1.0407662634481023,0.776182287933689,0.0,0.0,87.9752205598621,0.010371093472137475,0.0
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,73.53546142578125,23245800,4.297767758246321,2.3148247037877683,4.262223040348859,0.015355252533507193,4.254545414082106,4.269900666615612,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.015540174117467073,0.0,1.0407662634481023,0.7882442958350725,0.0,0.0,89.06799738969038,0.012421416199629866,0.0
2001-11-07,111.7699966430664,113.12000274658205,111.63999938964844,112.25,73.43737030029297,19716000,4.296432938213249,1.949261307686543,4.264008420640005,0.01663425906284789,4.255691291108581,4.272325550171429,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0013339295570652513,-0.0,1.0407662634481023,0.78719283347067,-0.0,0.0,88.93741606522178,-0.0014660857804770673,-0.0
2001-11-08,112.87000274658205,114.08000183105467,111.9000015258789,112.5999984741211,73.6663818359375,22563500,4.2995465463616815,1.8809660434699085,4.26588481377696,0.01789598100485847,4.256936823274531,4.27483280427939,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0031184604610442817,0.0,1.0407662634481023,0.7896476631970658,0.0,0.0,89.133937401886,0.0022096587168678366,0.0
2001-11-09,112.25,112.95999908447266,111.44000244140624,112.72000122070312,73.74484252929688,15895800,4.300611060968443,1.732870593777142,4.26788203513729,0.01888717250363945,4.25843844888547,4.277325621389109,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0010650814035378434,0.0,1.0407662634481023,0.7904887022384841,0.0,0.0,89.17990789626506,0.0005157462546705576,0.0
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,73.29342651367188,26068800,4.294470925657977,1.2980227313208246,4.269895659111821,0.018932847594394054,4.260429235314624,4.279362082909018,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.006121323202306173,-0.0,1.0407662634481023,0.7856498654043108,-0.0,0.0,88.69600168165975,-0.005426179797900181,-0.0
2001-11-13,113.44000244140624,114.5500030517578,113.18000030517578,114.5500030517578,74.94210052490234,15296200,4.31671582239496,2.187059407462636,4.27301365929916,0.019982156381614963,4.263022581108352,4.283004737489968,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.02249415929439363,0.0,1.0407662634481023,0.8033223986263344,0.0,0.0,90.31218549390991,0.01822160843338607,0.0
2001-11-14,115.16999816894533,115.4000015258789,113.70999908447266,114.66000366210938,75.01409149169922,17571300,4.3176759824438316,1.9535363124984617,4.275288944433677,0.021697594121475094,4.264440147372939,4.286137741494414,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0009606211500964439,0.0,1.0407662634481023,0.8040940871128011,0.0,0.0,90.35168626172647,0.00043738026713157474,0.0
2001-11-15,114.37000274658205,115.18000030517578,113.93000030517578,114.87000274658205,75.15140533447266,19470200,4.319504816416318,1.8129941845893611,4.2770217315070935,0.023432554428654544,4.265305454292767,4.28873800872142,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0018305073092651151,0.0,1.0407662634481023,0.8055659872165979,0.0,0.0,90.4565099055196,0.0011601736296263138,0.0
2001-11-16,115.08000183105467,115.0999984741211,113.4000015258789,114.36000061035156,74.81776428222656,18134900,4.3150553471881485,1.4756611555096253,4.278758799465452,0.024596803668089702,4.266460397631407,4.2910572012994965,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0044395850052460625,-0.0,1.0407662634481023,0.8019896085390148,-0.0,0.0,90.09037865429319,-0.0040475942705375705,-0.0
2001-11-19,114.91999816894533,115.8499984741211,114.4499969482422,115.7699966430664,75.74024200439453,13625400,4.327309617667838,1.755184654253429,4.281059159054705,0.026350765146591168,4.26788377648141,4.294234541628001,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.01232966169221805,0.0,1.0407662634481023,0.8118778690929751,0.0,0.0,90.98036617748085,0.009878829864871977,0.0
2001-11-20,115.37000274658205,115.8000030517578,114.63999938964844,114.8000030517578,75.10565185546875,16209700,4.318895813667646,1.319141868382646,4.282771250057183,0.02738489655760333,4.269078801778382,4.296463698335985,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.008378507014658887,-0.0,1.0407662634481023,0.8050755446717333,-0.0,0.0,90.31328582957475,-0.007332135227998314,-0.0
2001-11-21,114.5,114.66999816894533,113.51000213623048,114.04000091552734,74.60844421386719,11470200,4.312253694019224,0.9939701960081817,4.285077812564033,0.027340740762983137,4.271407442182541,4.298748182945525,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.006620109529950891,-0.0,1.0407662634481023,0.7997458563861215,-0.0,0.0,89.78358798899288,-0.005865115367205647,-0.0
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,75.681396484375,6717100,4.326532377062477,1.3910947003827008,4.28804108118534,0.027669788308838622,4.274206187030921,4.301875975339759,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.014381110366437409,0.0,1.0407662634481023,0.8112470898119112,0.0,0.0,90.82405006052038,0.011588555267529036,0.0
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,75.84490966796875,13726000,4.328690593034538,1.3541703902684274,4.291116767669337,0.027746748588819137,4.277243393374927,4.304990141963747,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.002160546596514092,0.0,1.0407662634481023,0.8129998269507361,0.0,0.0,90.95507304513382,0.0014426023121203119,0.0
2001-11-27,115.62000274658205,116.9000015258789,114.08999633789062,115.43000030517578,75.51778411865234,19261400,4.3243681797575695,1.104102078817503,4.2932373027821145,0.02819565108399786,4.279139477240116,4.307335128324113,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.004313085093627052,-0.0,1.0407662634481023,0.8094932895159935,-0.0,0.0,90.59545729683711,-0.0039537733988543496,-0.0
2001-11-28,114.73999786376952,115.16999816894533,113.25,113.33999633789062,74.15045928955078,20195500,4.306096262624782,0.40623937160555845,4.294832109855401,0.027727870700622017,4.28096817450509,4.3086960452057115,0.5,-0.5,False,True,0.0,False,False,-1.0,0.0,-0.01810599774687832,-0.0,1.0407662634481023,0.7948366058399039,-0.0,0.0,89.19564226875522,-0.015451271728728939,-0.0
2001-11-29,113.66000366210938,114.91999816894533,113.0,114.87000274658205,75.15140533447266,16354700,4.319504816416318,0.8201728990878743,4.297069924535036,0.02735385661515076,4.283392996227461,4.310746852842611,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.013498851585170524,0.0,1.0407662634481023,0.8055659872165976,0.0,0.0,90.1640981146968,0.010857658752246263,0.0
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.0500030517578,74.61498260498047,13680300,4.312341326253074,0.5137233486562961,4.298309456627405,0.02731405855383328,4.284652427350489,4.311966485904321,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.007137893524475787,-0.0,1.0407662634481023,0.7998159429729063,-0.0,0.0,89.59518518622428,-0.006309750115271002,-0.0
2001-12-03,113.6500015258789,114.08000183105467,113.01000213623048,113.37000274658205,74.17009735107422,15220400,4.3063610682873685,0.257254831659255,4.299400300863828,0.027057868568081785,4.285871366579787,4.31292923514787,0.5,-0.5,False,True,0.0,False,False,-1.0,0.0,-0.005962411815620451,-0.0,1.0407662634481023,0.795047110944203,-0.0,0.0,89.11780973333774,-0.005328137353523179,-0.0
2001-12-04,113.91999816894533,115.3000030517578,113.3499984741211,115.29000091552734,75.42619323730469,17239900,4.323154605103013,0.817080206763553,4.302217295741468,0.02562454602159175,4.289405022730673,4.315029568752264,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.016935340940499338,0.0,1.0407662634481023,0.808511504831802,0.0,0.0,90.34141542058788,0.013730203770845236,0.0
2001-12-05,115.61000061035156,118.0,115.55999755859376,117.4000015258789,76.80663299560547,25204000,4.34129100355448,1.5007192130221048,4.306242884058,0.023354215227178392,4.294565776444411,4.317919991671589,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.018301861714771467,0.0,1.0407662634481023,0.8233087705880354,0.0,0.0,91.68936497990836,0.014920615899640857,0.0
2001-12-06,117.33999633789062,117.94000244140624,116.93000030517578,117.33999633789062,76.76740264892578,17972900,4.3407801053760435,1.561447664803154,4.310383891647136,0.01946668749396673,4.300650547900153,4.32011723539412,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0005107676921852841,-0.0,1.0407662634481023,0.8228882510673263,-0.0,0.0,91.61764443424835,-0.0007822122628478232,-0.0
2001-12-07,116.9000015258789,117.08999633789062,115.6999969482422,116.55999755859376,76.2571029663086,18857800,4.334110564805495,1.2075688363100419,4.313246457941017,0.017277778489408507,4.304607568696313,4.321885347185721,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.006647348549108796,-0.0,1.0407662634481023,0.8174182260455153,-0.0,0.0,91.07485455265086,-0.005924512521024617,-0.0
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341795,74.83087158203125,13862700,4.315230521519173,0.010135454470571723,4.3150819537242935,0.01465822724685739,4.307752840100865,4.322411067347722,0.5,-0.5,False,True,0.0,False,False,-1.0,0.0,-0.018702931645691704,-0.0,1.0407662634481023,0.8021301088378434,-0.0,0.0,89.6161329693932,-0.016016732504517604,-0.0
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,74.68041229248047,20833300,4.313217839446719,-0.23854177515208452,4.316316783459468,0.012991200433436453,4.309821183242749,4.322812383676186,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.002010657986067214,-0.0,1.0407662634481023,0.8005172995286436,-0.0,0.0,89.43318348086211,-0.002041479390698288,-0.0
2001-12-12,114.5500030517578,114.77999877929688,113.11000061035156,114.27999877929688,74.76544189453125,16171500,4.314355771464823,-0.21139697183210174,4.316980303988208,0.012415185045648789,4.3107727114653835,4.323187896511032,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,0.0011385797083948723,0.0,1.0407662634481023,0.801428752282106,0.0,0.0,89.48572288393258,0.0005874710149584673,0.0
2001-12-13,113.4499969482422,113.6999969482422,112.04000091552734,112.05999755859376,73.31304931640625,19026700,4.294738619192529,-1.7688103131319544,4.316912531227379,0.012536059898693996,4.3106445012780314,4.323180561176726,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.019425988014273154,-0.0,1.0407662634481023,0.7858602069459799,-0.0,0.0,88.00084010682727,-0.016593516029716593,-0.0
2001-12-14,112.33000183105467,113.48999786376952,112.0,113.12999725341795,74.01309204101562,16721900,4.304241997028949,-1.0455686818574856,4.317100349254069,0.01229795081684783,4.310951373845645,4.323249324662493,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.009548678320391689,0.009548678320391689,1.0507042057044844,0.7933641332669036,0.009548678320391689,0.0,88.66839263245633,0.007585751736218626,0.007585751736218626
2001-12-17,112.98999786376952,114.36000061035156,112.9000015258789,114.3000030517578,74.77851867675781,13925900,4.314530660269559,-0.2643647812819569,4.317657133226114,0.01182635955286773,4.31174395344968,4.3235703130025485,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,0.010341773524581478,0.010341773524581478,1.0615703506412053,0.8015689254556757,0.010341773524581478,0.0,89.4013290692182,0.008266039509704497,0.008266039509704497
2001-12-18,114.62999725341795,115.1500015258789,114.33999633789062,114.9800033569336,75.22343444824219,13663700,4.320462810710874,0.1635013302238496,4.31869680862823,0.010801148102131602,4.313296234577164,4.324097382679296,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.005949780489870294,0.005949780489870294,1.067886461202075,0.8063380846096382,0.005949780489870294,0.0,89.81375464172227,0.004613192855161535,0.004613192855161535
2001-12-19,114.08999633789062,115.91999816894533,114.0,115.79000091552734,75.7532958984375,20143400,4.327481953653333,0.7641754779866466,4.319127453878565,0.010932698071887063,4.313661104842621,4.324593802914508,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.007043834864517998,0.0,1.067886461202075,0.8120177969226003,0.0,0.0,90.31112589293727,0.00553780713432005,0.0
2001-12-20,115.5,115.8000030517578,114.5500030517578,114.6500015258789,75.00748443603516,14867900,4.317587901037841,-0.14049223044558476,4.319123930622325,0.01093319950585373,4.313657330869399,4.324590530375252,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.009845267503637779,-0.0,1.067886461202075,0.8040232644941827,-0.0,0.0,89.53282423155461,-0.008618004190373212,-0.0
2001-12-21,115.02999877929688,115.06999969482422,114.1999969482422,114.9499969482422,75.4624252319336,14037700,4.32363485332442,0.39613390158405826,4.31928913209865,0.010970334042082322,4.313803965077609,4.3247742991196905,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.006065272010107227,0.0,1.067886461202075,0.8088998842957944,0.0,0.0,89.95527482847274,0.004718387926930135,0.0
2001-12-24,114.83000183105467,115.04000091552734,114.61000061035156,114.7300033569336,75.31803894042969,5728800,4.321719667077584,0.19772852731166565,4.319555704894227,0.010944107118880456,4.314083651334786,4.325027758453667,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,-0.0019133534478932438,-0.0,1.067886461202075,0.8073521729131766,-0.0,0.0,89.77839833798852,-0.001966271470144333,-0.0
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,75.73161315917969,10304800,4.32719568435376,0.6987203775168275,4.319551147561664,0.010940766919184327,4.314080764102072,4.325021531021256,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0054910380642956315,0.0,1.067886461202075,0.8117853744259347,0.0,0.0,90.15948235775821,0.00424471840469933,0.0
2001-12-27,115.3000030517578,116.08000183105467,115.25,116.05999755859376,76.19111633300781,9407300,4.333244872339882,1.1634919429550152,4.3201251099085525,0.011276195345201924,4.3144870122359515,4.325763207581153,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0060675212722895375,0.0,1.067886461202075,0.8167108994537976,0.0,0.0,90.58649533260602,0.004736195946127992,0.0
2001-12-28,116.29000091552734,116.75,115.91999816894533,116.0,76.15172576904297,10593800,4.332727741842653,1.0315537058880315,4.32094407182149,0.011423224941079663,4.31523245935095,4.32665568429203,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0005169968082982244,-0.0,1.067886461202075,0.8162886625254776,-0.0,0.0,90.51461456966086,-0.0007935041827286931,-0.0
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.3000030517578,75.0357437133789,14619500,4.317964582851828,-0.23176359873516672,4.320601360053065,0.011377011815602559,4.3149128541452635,4.326289865960866,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.01465471785956201,-0.0,1.067886461202075,0.8043261824842075,-0.0,0.0,89.36614231501649,-0.012688252169051664,-0.0
2002-01-02,115.11000061035156,115.75,113.80999755859376,115.52999877929688,75.84319305419922,18651900,4.3286679595683815,0.709147521826822,4.320600454714418,0.0113763421652818,4.314912283631777,4.3262886257970585,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.010760862768344148,0.0,1.067886461202075,0.8129814261549062,0.0,0.0,90.14110145685649,0.008671730946024971,0.0
2002-01-03,115.6500015258789,116.9499969482422,115.54000091552734,116.83999633789062,76.70319366455078,15743000,4.33994334589685,1.5599100103010697,4.321223461359989,0.012000618249284492,4.315223152235347,4.327223770484632,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.011339193086675387,0.0,1.067886461202075,0.8221999795219573,0.0,0.0,90.96861186822774,0.00918016751511867,0.0
2002-01-04,117.16999816894533,117.9800033569336,116.5500030517578,117.62000274658205,77.21527099609375,20140700,4.346597248298978,1.8863323285627738,4.3228435007869574,0.01259255707615358,4.3165472222488805,4.329139779325034,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006676088792110241,0.0,1.067886461202075,0.8276890595901172,0.0,0.0,91.4481990007904,0.00527200671433088,0.0
2002-01-07,117.6999969482422,117.98999786376952,116.55999755859376,116.79000091552734,76.67039489746094,13106500,4.339515648170046,1.2208203927229437,4.323643934057106,0.0130008592644324,4.31714350442489,4.330144363689322,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0070565846833637,-0.0,1.067886461202075,0.8218484016496259,-0.0,0.0,90.87083270317729,-0.006313588500612466,-0.0
